ID,NOM,CARREC,TRACTAMENT,RESP,IDDEP,DEP,IDPARE,CODIDEP,NIF,ORDRE,DATA MODIFICACIO,DATACREACIO,CP,POB,CODI_INE_MUNICIPI,COM,ADRECA,LATITUD,LONGITUD,Georeferència
18397,Àrea Regional de Trànsit Central Sector Igualada,,,,13760,Departament d'Interior,10640,INT,,100000,,,08700,Igualada,08102,Anoia,Països Catalans 20-22 (Seu: comissaria d'Igualada),41.591088853,1.618937425,POINT (1.618937425 41.591088853)
18399,Àrea Regional de Trànsit Central Sector Vic,,,,13760,Departament d'Interior,10640,INT,,300000,,,08500,Vic,08298,Osona,Era d'en Sellés 5,41.935386687,2.249823258,POINT (2.249823258 41.935386687)
18398,Àrea Regional de Trànsit Central Sector Manresa,,,,13760,Departament d'Interior,10640,INT,,200000,,,08243,Manresa,08113,Bages,Països Catalans 169-171 (Sector els Trullols),41.721813603,1.847492972,POINT (1.847492972 41.721813603)
15375,Subdirecció General de Contractació i Equipaments,subdirector general de Contractació i Equipaments (e.f.),Sr.,Francesc Xavier Font Roa,19774,Departament de Drets Socials,10646,BEF,,775000,17/11/2023,15/05/2006,08019,Barcelona,08019,Barcelonès,Taulat 266-270,41.409551324,2.218127093,
15398,Àrea de Tecnologies de la Informació i les Comunicacions,director de l'Àrea de Tecnologies de la Informació i les Comunicacions,Sr.,Jordi Amat i Batalla,19774,Departament de Drets Socials,10646,BEF,,850000,05/12/2023,22/01/2007,08019,Barcelona,08019,Barcelonès,Taulat 266-270,41.409551324,2.218127093,
18231,Subdirecció General de Planificació i Gestió Pressupostària,subdirector general de Planificació i Gestió Pressupostària (e.f.),Sr.,Oswald Vega Aguilà,19774,Departament de Drets Socials,10646,BEF,,762500,18/12/2023,05/05/2011,08019,Barcelona,08019,Barcelonès,Taulat 266-270,41.409551324,2.218127093,
5869,Servei d'Inspecció i Registre,cap del Servei d'Inspecció i Registre (e.f.),Sr.,Álvaro Ricomà Morales,19774,Departament de Drets Socials,10646,BEF,,851000,11/12/2023,19/06/1997,08019,Barcelona,08019,Barcelonès,Taulat 266-270,41.409551324,2.218127093,
13253,Àrea d'Organització,cap de l'Àrea d'Organització,Sr.,Jordi Domínguez i Vasallo,19774,Departament de Drets Socials,10646,BEF,,825000,25/01/2016,02/10/2002,08019,Barcelona,08019,Barcelonès,Taulat 266-270,41.409551324,2.218127093,POINT (2.218127093 41.409551324)
22082,Coordinadora d'Avaluació d'Entitats Proveïdores de Serveis Socials,coordinadora d'Avaluació d'Entitats Proveïdores de Serveis Socials,Sra.,Maria Mercè Font Vinyes,19774,Departament de Drets Socials,10646,BEF,,0,,,08019,Barcelona,08019,Barcelonès,Taulat 266-270,41.409551324,2.218127093,POINT (2.218127093 41.409551324)
15376,Subdirecció General de Recursos Humans i Administració,subdirectora general de Recursos Humans i Administració,Sra.,Lourdes Llorente i Sendra,19774,Departament de Drets Socials,10646,BEF,,800000,02/01/2023,15/05/2006,08019,Barcelona,08019,Barcelonès,Taulat 266-270,41.409551324,2.218127093,
11627,Departament de Comunicació i Relacions Institucionals,cap del Departament de Comunicació i Relacions Institucionalsarticipació,Sra.,Montserrat Alomà i Masana,4163,"Departament d'Acció Climàtica, Alimentació i Agenda Rural",10647,ARP,,1400,03/06/2021,12/12/2000,08008,Barcelona,08019,Barcelonès,Provença 260,41.392792493,2.159105735,POINT (2.159105735 41.392792493)
18369,Òrgan de Control Econòmic-Financer,cap de l'Òrgan de Control Econòmic-Financer,Sr.,Jordi Roqueta Vilà,4163,"Departament d'Acció Climàtica, Alimentació i Agenda Rural",10647,ARP,,3300,14/09/2022,18/07/2011,08008,Barcelona,08019,Barcelonès,Provença 260,41.392792493,2.159105735,POINT (2.159105735 41.392792493)
10679,Gerència de l'Agència Catalana de l'Aigua,Gerent de l'Agència Catalana de l'Aigua,Sra.,Mar León i Parull,4163,"Departament d'Acció Climàtica, Alimentació i Agenda Rural",10647,ARP,,6000,29/05/2023,21/01/2000,08008,Barcelona,08019,Barcelonès,Provença 260,41.392792493,2.159105735,
5040,Secció de Gestió d'Expedients de Contractació,Cap de la Secció de Gestió d'Expedients de Contractació (e.f.),Sr.,Josep Lluís Comas Cano,13757,"Departament de Justícia, Drets i Memòria",10675,JUS,,500,23/10/2015,19/06/1997,08038,Barcelona,08019,Barcelonès,Foc 57,41.355947521,2.13872974,POINT (2.13872974 41.355947521)
16377,Àrees Tècniques,,,,4163,"Departament d'Acció Climàtica, Alimentació i Agenda Rural",10679,ARP,,2750,06/11/2023,26/11/2007,,,,,,,,
14550,Adjunt a Gerència per a la Gestió Econòmica i Pressupostària,,Sr.,Francesc Camps i Xicart,4163,"Departament d'Acció Climàtica, Alimentació i Agenda Rural",10679,ARP,,1200,07/07/2023,08/07/2005,08008,Barcelona,08019,Barcelonès,Provença 260,41.392792493,2.159105735,
21061,Divisions (ACA),,,,4163,"Departament d'Acció Climàtica, Alimentació i Agenda Rural",10679,ARP,,3750,03/06/2021,09/05/2019,,,,,,,,
11641,Departament de Contractació,cap del Departament de Contractació,Sra.,Anna Ma. Ribó i Mesquida,4163,"Departament d'Acció Climàtica, Alimentació i Agenda Rural",10679,ARP,,5750,29/05/2023,12/12/2000,08008,Barcelona,08019,Barcelonès,Provença 260,41.392792493,2.159105735,
22833,Adjunt Gerència Coordinació Projectes Transversals i Fons Europeu,Adjunt a Gerència,Sr.,Josep Ma. Sangrà i Franci,4163,"Departament d'Acció Climàtica, Alimentació i Agenda Rural",10679,ARP,,0,29/05/2023,17/05/2023,08008,Barcelona,08019,Barcelonès,Provença 260,41.392792493,2.159105735,
13106,Departament del Cicle de l'Aigua,cap del departament del Cicle de l'Aigua,Sr.,Jesus Angel Meneses i Moratalla,4163,"Departament d'Acció Climàtica, Alimentació i Agenda Rural",10682,ARP,,5250,30/05/2023,31/07/2002,08008,Barcelona,08019,Barcelonès,Provença 260,41.392792493,2.159105735,
16383,Departament d'Informació i Tecnologia,cap del Departament d'Informació i Tecnologia,Sr.,Miguel Angel Rovira i Hernández,4163,"Departament d'Acció Climàtica, Alimentació i Agenda Rural",10682,ARP,,4750,30/05/2023,26/11/2007,08036,Barcelona,08019,Barcelonès,Provença 204-208,41.390025984,2.155428847,
11625,Departament de Transformació Digital,Cap del departament de Transformació Digital,Sr.,Arnau Cangrós i Alonso,4163,"Departament d'Acció Climàtica, Alimentació i Agenda Rural",10682,ARP,,6750,30/05/2023,12/12/2000,08008,Barcelona,08019,Barcelonès,Provença 260,41.392792493,2.159105735,
17421,Departament d'Organització i Processos,Cap del Departament d'Organització i Processos,Sra.,Marta Pla i Magaña,4163,"Departament d'Acció Climàtica, Alimentació i Agenda Rural",10682,ARP,,5750,30/05/2023,18/01/2011,08036,Barcelona,08019,Barcelonès,Provença 204-208,41.390025984,2.155428847,
11633,Departament de Concessions,cap del Departament de Concessions,Sra.,M Àngels Cartes i Vidal,4163,"Departament d'Acció Climàtica, Alimentació i Agenda Rural",10683,ARP,,1500,24/05/2023,12/12/2000,08008,Barcelona,08019,Barcelonès,Provença 260,41.392792493,2.159105735,
16544,Departament de Gestió de Recursos Hídrics,cap del Departament de Gestió de Recursos Hídrics,Sr.,Enrique Velasco i Cabré,4163,"Departament d'Acció Climàtica, Alimentació i Agenda Rural",10683,ARP,,3500,06/03/2023,24/08/2009,08036,Barcelona,08019,Barcelonès,Provença 204-208,41.390025984,2.155428847,
13105,Departament d'Infraestructures de Control i Regulació,cap del Departament d'Infraestructures de Control i Regulació,Sr.,Carlos D. Barbero i Lartigau,4163,"Departament d'Acció Climàtica, Alimentació i Agenda Rural",10683,ARP,,2500,24/05/2023,31/07/2002,08008,Barcelona,08019,Barcelonès,Provença 260,41.392792493,2.159105735,
18805,Departament de Regulació dels Serveis d'Abastament,cap del Departament de Regulació dels Serveis d'Abastament,Sr.,José Luis Jurado Candaliga,4163,"Departament d'Acció Climàtica, Alimentació i Agenda Rural",10683,ARP,,4500,06/03/2023,25/01/2013,08008,Barcelona,08019,Barcelonès,Provença 260,41.392792493,2.159105735,
11637,Departament de Tecnologia i Operació,cap del departament de Tecnologia i Operació,Sr.,Jordi Robusté i Catró,4163,"Departament d'Acció Climàtica, Alimentació i Agenda Rural",10684,ARP,,609000,06/11/2023,12/12/2000,08008,Barcelona,08019,Barcelonès,Provença 260,41.392792493,2.159105735,
14549,Departament d'Estratègia i Regulació,cap de departament d'Estratègia i Regulació,Sr.,Marc Moliner i Rafa,4163,"Departament d'Acció Climàtica, Alimentació i Agenda Rural",10684,ARP,,611000,06/11/2023,08/07/2005,08008,Barcelona,08019,Barcelonès,Provença 260,41.392792493,2.159105735,
11629,Departament de Control i Qualitat de les Aigües,cap del Departament de Control i Qualitat de les Aigües,Sr.,Antoni Munné i Torras,4163,"Departament d'Acció Climàtica, Alimentació i Agenda Rural",10685,ARP,,106000,24/05/2023,12/12/2000,08008,Barcelona,08019,Barcelonès,Provença 260,41.392792493,2.159105735,
13107,Departament d'Intervenció Administrativa del Medi,cap del Departament d'Intervenció Administrativa del Medi,Sr.,Xavier Vicens i Pedret,4163,"Departament d'Acció Climàtica, Alimentació i Agenda Rural",10685,ARP,,404000,24/05/2023,31/07/2002,08008,Barcelona,08019,Barcelonès,Provença 260,41.392792493,2.159105735,
22835,Departament de Planificació Hidrològica i Acció Climàtica,,,,4163,"Departament d'Acció Climàtica, Alimentació i Agenda Rural",10685,ARP,,0,17/05/2023,17/05/2023,08008,Barcelona,08019,Barcelonès,Provença 260,41.392792493,2.159105735,
11645,Departament de Recaptació i Gestió Tributària,cap del Departament de Recaptació,Sra.,Sandra Torres Illescas,4163,"Departament d'Acció Climàtica, Alimentació i Agenda Rural",10686,ARP,,1500,07/07/2023,12/12/2000,08008,Barcelona,08019,Barcelonès,Provença 260,41.392792493,2.159105735,
13303,Departament d'Anàlisi i Control Fiscal,cap del Departament de Coordinació i Anàlisi Estratègica,Sr.,Josep Oriol Figueras i Mestres,4163,"Departament d'Acció Climàtica, Alimentació i Agenda Rural",10686,ARP,,750,07/07/2023,23/10/2002,08008,Barcelona,08019,Barcelonès,Provença 260,41.392792493,2.159105735,
11643,Departament d'Assessorament Tributari i Procediments,cap del Departament d'Actuació Tributària,Sra.,Mònica Escatllar i Ballesta,4163,"Departament d'Acció Climàtica, Alimentació i Agenda Rural",10686,ARP,,101500,07/07/2023,12/12/2000,08008,Barcelona,08019,Barcelonès,Provença 260,41.392792493,2.159105735,
11644,Departament de Determinació Tributària,cap del Departament de Determinació Tributària,Sra.,Núria Danés i Vallès,4163,"Departament d'Acció Climàtica, Alimentació i Agenda Rural",10686,ARP,,201500,04/10/2022,12/12/2000,08008,Barcelona,08019,Barcelonès,Provença 260,41.392792493,2.159105735,POINT (2.159105735 41.392792493)
22834,Departament de Projectes i Obres II,Cap del Departament de Projectes i Obres II,Sr.,Guillem Peñuelas Prieto,4163,"Departament d'Acció Climàtica, Alimentació i Agenda Rural",10687,ARP,,801000,06/11/2023,04/05/2023,08008,Barcelona,08019,Barcelonès,Provença 260,41.392792493,2.159105735,
22852,Departament de Gestió Tècnica,cap del departament de Gestió Tècnica,Sra.,Carmen Cervero Capdevila,4163,"Departament d'Acció Climàtica, Alimentació i Agenda Rural",10687,ARP,,0,01/09/2023,25/05/2023,,,,,,,,
13302,Departament de Gestió Administrativa,cap del Departament de Gestió Administrativa,Sra.,Sílvia Esteve i Garcia,4163,"Departament d'Acció Climàtica, Alimentació i Agenda Rural",10687,ARP,,3500,24/05/2023,23/10/2002,08008,Barcelona,08019,Barcelonès,Provença 260,41.392792493,2.159105735,
13110,Departament de Projectes i Obres I,cap del Departament de Projectes i Obres,Sr.,Antonio Piriz i González,4163,"Departament d'Acció Climàtica, Alimentació i Agenda Rural",10687,ARP,,7000,06/03/2023,31/07/2002,08008,Barcelona,08019,Barcelonès,Provença 260,41.392792493,2.159105735,
6358,Departament de Foment de la Recollida Selectiva,cap del Departament de Foment de la Recollida Selectiva,Sra.,Teresa Guerrero i Bertran,4163,"Departament d'Acció Climàtica, Alimentació i Agenda Rural",10823,ARP,,201000,02/08/2023,19/06/1997,08036,Barcelona,08019,Barcelonès,Provença 204-208,41.390025984,2.155428847,
17990,Departament de Foment de la Valorització,cap del Departament de Foment de la Valorització,Sra.,Maria Vidal i Tarrason,4163,"Departament d'Acció Climàtica, Alimentació i Agenda Rural",10823,ARP,,200000,02/08/2023,18/01/2011,08036,Barcelona,08019,Barcelonès,Provença 204-208,41.390025984,2.155428847,
17989,Departament de Prevenció i Eficiència dels Recursos,cap del Departament de Prevenció i Eficiència dels Recursos,Sr.,Alfred Vara i Blanco,4163,"Departament d'Acció Climàtica, Alimentació i Agenda Rural",10823,ARP,,100000,02/08/2023,18/01/2011,08036,Barcelona,08019,Barcelonès,Provença 204-208,41.390025984,2.155428847,
20254,Departament de Protecció del Sòl,cap del Departament de Protecció del Sòl,Sra.,Maria Dolors Pous i Alo,4163,"Departament d'Acció Climàtica, Alimentació i Agenda Rural",10823,ARP,,401000,02/08/2023,24/05/2018,08036,Barcelona,08019,Barcelonès,Provença 204-208,41.390025984,2.155428847,
15579,Servei de Suport Judicial,cap del Servei de Suport Judicial,Sr.,Andreu Gámez Navarrete,13757,"Departament de Justícia, Drets i Memòria",10825,JUS,,600000,12/06/2023,25/10/2006,17002,Girona,17079,Gironès,Pompeu Fabra 1,41.981071059,2.822207293,
16020,Servei de Suport a l'Execució Penal,Cap del Servei de Suport a l'Execució Penal (e.f.),Sra.,Cristina Centellas Melia,13757,"Departament de Justícia, Drets i Memòria",10825,JUS,,700000,06/10/2023,17/07/2007,17002,Girona,17079,Gironès,Pompeu Fabra 1,41.981071059,2.822207293,
15574,"Servei de Gestió Econòmica, Personal i Obres","cap del Servei de Gestió Econòmica, Personal i Obres",Sr.,Miquel Buxeda Serra,13757,"Departament de Justícia, Drets i Memòria",10825,JUS,,575000,29/11/2006,25/10/2006,17002,Girona,17079,Gironès,Pompeu Fabra 1,41.981071059,2.822207293,POINT (2.822207293 41.981071059)
15580,Servei de Suport Judicial,Cap del Servei de Suport Judicial,Sr.,Luis Pablo Gracia Canales,13757,"Departament de Justícia, Drets i Memòria",10826,JUS,,600000,14/12/2023,25/10/2006,25004,Lleida,25120,Segrià,Sant Martí 1,41.61592948,0.624090399,
16021,Servei de Suport a l'Execució Penal,Cap del Servei de Suport a l'Execució Penal,Sra.,M. Teresa Agustí Condal,13757,"Departament de Justícia, Drets i Memòria",10826,JUS,,700000,14/12/2023,17/07/2007,25004,Lleida,25120,Segrià,Sant Martí 1,41.61592948,0.624090399,
15575,"Servei de Gestió Econòmica, Personal i Obres","Cap del Servei de Gestió Econòmica, Personal i Obres dels Serveis Territorials a Lleida",Sra.,Montserrat Llaràs i Gesé,13757,"Departament de Justícia, Drets i Memòria",10826,JUS,,575000,29/11/2006,25/10/2006,25004,Lleida,25120,Segrià,Sant Martí 1,41.61592948,0.624090399,POINT (0.624090399 41.61592948)
16022,Servei de Suport a l'Execució Penal,Cap de servei,Sr.,Salvador Miquel Estrada,13757,"Departament de Justícia, Drets i Memòria",10827,JUS,,700000,17/07/2007,17/07/2007,43005,Tarragona,43148,Tarragonès,Argentina 2,41.122098035,1.241925612,
15581,Servei de Suport Judicial,,Sr.,Jordi  Gibert  Bonet,13757,"Departament de Justícia, Drets i Memòria",10827,JUS,,600000,20/03/2012,25/10/2006,43005,Tarragona,43148,Tarragonès,Argentina 2,41.122098035,1.241925612,
15576,"Servei de Gestió Econòmica, Personal i Obres","cap del Servei de Gestió Econòmica, Personal i Obres",Sra.,Anna M. Alcaraz Aguilar,13757,"Departament de Justícia, Drets i Memòria",10827,JUS,,575000,03/07/2018,25/10/2006,43005,Tarragona,43148,Tarragonès,Argentina 2,41.122098035,1.241925612,
21613,Assessor/a en l'Àmbit de Projectes i Estratègies,Assessor en l'Àmbit de Projectes i Estratègies,Sr.,Ricard Vilaregut Saez,6,Departament de la Presidència,10828,PRE,,0,07/11/2023,07/11/2023,,,,,,,,
18211,Àrea de Millora de la Regulació,cap de l'Àrea de Millora de la Regulació,Sra.,Paula Ortí Ferrer,6,Departament de la Presidència,10828,PRE,,3921,14/02/2022,28/04/2011,08002,Barcelona,08019,Barcelonès,Sant Jaume 1,41.382510612,2.177155907,POINT (2.177155907 41.382510612)
22555,Responsable d'Assessorament i de Coordinació de Projectes,Responsable d'Assessorament i de Coordinació de Projectes,Sr.,Francesc Bonnin Plaza,6,Departament de la Presidència,10828,PRE,,0,,,08002,Barcelona,08019,Barcelonès,Sant Jaume 1,41.382510612,2.177155907,POINT (2.177155907 41.382510612)
11036,Consell Editorial de la Generalitat,,,,6,Departament de la Presidència,10828,PRE,,604000,03/11/2022,05/06/2000,08002,Barcelona,08019,Barcelonès,Sant Jaume 4 (Palau de la Generalitat),41.382806239,2.176800531,POINT (2.176800531 41.382806239)
542,Oficina del Govern,directora de l'Oficina del Govern,Sra.,Gemma Capdevila Ponce,6,Departament de la Presidència,10828,PRE,,921,14/07/2021,19/06/1997,08002,Barcelona,08019,Barcelonès,Sant Jaume 4 (Palau de la Generalitat),41.382806239,2.176800531,POINT (2.176800531 41.382806239)
90,Entitat Autònoma del Diari Oficial i de Publicacions de la Generalitat de Catalunya (EADOP),director general de l'Entitat Autònoma del Diari Oficial i de Publicacions,Sr.,Joan Domènec Abad i Esteve,6,Departament de la Presidència,10828,PRE,S-5800004-C,3937,14/02/2022,19/06/1997,08029,Barcelona,08019,Barcelonès,Josep Tarradellas 20-30 2a. planta,41.382757592,2.142754911,POINT (2.142754911 41.382757592)
22050,Àrea de Millora Institucional,cap de l'Àrea de Millora Institucional,Sra.,M. Dolors Miravet Masip,6,Departament de la Presidència,10828,PRE,,1921,05/04/2023,14/02/2022,08002,Barcelona,08019,Barcelonès,Sant Jaume 1,41.382510612,2.177155907,
16565,Oficina d'Atenció Ciutadana (OAC) dels Serveis Territorials d'Empresa i Treball a Barcelona,Responsable de l'Oficina d'Atenció Ciutadana (OAC) d'Empresa i Treball (e.f.),Sra.,Natalia Mora de la Torre,19775,Departament d'Empresa i Treball,10864,EMO,,1303863,24/11/2023,03/03/2010,08004,Barcelona,08019,Barcelonès,Albareda 2-4,41.373678722,2.174350972,
16208,Servei de Foment del Cooperativisme i les empreses de l'Economia Social,cap del Servei de Foment,Sr.,Francesc Gonzalez Tallada,19775,Departament d'Empresa i Treball,10869,EMO,,1250,21/03/2024,30/10/2007,08011,Barcelona,08019,Barcelonès,Sepúlveda 148-150,41.381693852,2.160687634,
4911,Servei de Registre de Cooperatives i Societats Laborals,cap del Servei de Registre de Cooperatives i Societats Laborals,Sra.,Antonia López Ubago,19775,Departament d'Empresa i Treball,10869,EMO,,1000,30/06/2021,19/06/1997,08011,Barcelona,08019,Barcelonès,Sepúlveda 148-150,41.381693852,2.160687634,POINT (2.160687634 41.381693852)
15796,"Subdirecció General de Recursos Humans, Organització i Relacions Laborals","subdirectora general de Recursos Humans, Organització i Relacions Laborals",Sra.,Immaculada Alsina Rius,4163,"Departament d'Acció Climàtica, Alimentació i Agenda Rural",10900,ARP,,500000,26/01/2024,08/02/2007,08007,Barcelona,08019,Barcelonès,Corts Catalanes 612-614,41.387612,2.166215,
13674,"Subdirecció General de Gestió Econòmica, Contractació i Patrimoni","subdirector general de Gestió Econòmica, Contractació i Patrimoni",Sr.,Josep Antoni Lucas Trilles,4163,"Departament d'Acció Climàtica, Alimentació i Agenda Rural",10900,ARP,,601000,06/03/2024,21/10/2003,08007,Barcelona,08019,Barcelonès,Corts Catalanes 612-614,41.387612,2.166215,
